Gene,Mean_Control,Mean_Disease,FoldChange,log2FoldChange,p_value,adj_p_value
Gene_2086,2.565703883,2.60420063,1.015004361,0.021485926,0.585009251,0.931520941
Gene_8725,3.410102146,3.444485943,1.010082923,0.014473736,0.585257287,0.931610506
Gene_22938,2.982187174,3.006581433,1.008179989,0.011753225,0.585269338,0.931610506
Gene_5465,2.985067238,3.014509148,1.009863064,0.014159679,0.585290673,0.931610506
Gene_7673,2.755818962,2.720092366,0.987035942,-0.018825475,0.585282002,0.931610506
Gene_2914,1.406937341,1.566905827,1.113699794,0.155360396,0.585998808,0.931683238
Gene_11052,3.165442885,3.185581991,1.006362176,0.009149605,0.586055168,0.931683238
Gene_7739,2.096589465,2.052676111,0.979054863,-0.030538389,0.58577427,0.931683238
Gene_400745,1.441936806,1.320311274,0.915651275,-0.127129842,0.586098128,0.931683238
Gene_677837,1.368935371,1.287473749,0.940492719,-0.08851132,0.585608615,0.931683238
Gene_26781,2.382679821,2.433309213,1.021248928,0.030334564,0.585963521,0.931683238
Gene_400823,1.328284066,1.229189995,0.925396929,-0.111855784,0.58572527,0.931683238
Gene_23090,2.768162425,2.843012769,1.027039723,0.038491982,0.585685851,0.931683238
Gene_23192,2.906811358,2.950417179,1.015001256,0.021481512,0.585952165,0.931683238
Gene_25886,1.533638651,1.569670139,1.023494118,0.033502811,0.585698615,0.931683238
Gene_57591,2.379916439,2.424357649,1.018673433,0.026691625,0.585713241,0.931683238
Gene_83876,2.832040709,2.774068588,0.979529912,-0.029838545,0.585907064,0.931683238
Gene_7295,3.207911345,3.140407719,0.978957141,-0.030682395,0.585934226,0.931683238
Gene_3742,2.211103792,2.284759535,1.033311753,0.047275585,0.585995473,0.931683238
Gene_23512,3.009888941,3.051307339,1.013760773,0.019717246,0.585429681,0.931683238
Gene_6627,2.732384045,2.706263474,0.990440374,-0.01385797,0.586343718,0.931826987
Gene_9152,1.566411359,1.429962327,0.912890678,-0.131485992,0.586355685,0.931826987
Gene_54491,1.932028339,1.875521674,0.970752673,-0.042824321,0.58643238,0.931826987
Gene_654231,1.155418583,1.085804235,0.939749672,-0.089651588,0.586442516,0.931826987
Gene_165324,2.420298838,2.4674277,1.019472332,0.027822621,0.586368813,0.931826987
Gene_220441,2.039440016,1.98040301,0.971052345,-0.042379028,0.586585654,0.931973708
Gene_4537,2.630668629,2.689157903,1.022233615,0.031724939,0.586964637,0.932074036
Gene_124404,1.246950465,1.154566234,0.925911867,-0.111053217,0.586935963,0.932074036
Gene_2935,3.289039003,3.303795585,1.004486594,0.00645831,0.587051507,0.932074036
Gene_65108,2.389635975,2.327639237,0.974055991,-0.037923391,0.586938673,0.932074036
Gene_151195,2.377011382,2.420004908,1.018087219,0.025861162,0.586719718,0.932074036
Gene_105369828,2.555851331,2.486289746,0.972783399,-0.039809486,0.587055243,0.932074036
Gene_2222,3.269114833,3.289759078,1.006314934,0.009081879,0.587026616,0.932074036
Gene_3340,3.545236751,3.474872301,0.980152397,-0.028922013,0.586879335,0.932074036
Gene_55252,3.263565146,3.287867969,1.00744671,0.010703528,0.587542378,0.932075283
Gene_55884,3.214618459,3.255004992,1.012563399,0.018012241,0.587216588,0.932075283
Gene_642280,2.943491399,3.003065839,1.02023938,0.028907693,0.587564082,0.932075283
Gene_11015,1.647939979,1.595743159,0.968326019,-0.046435235,0.587477962,0.932075283
Gene_90871,2.212013519,2.140253157,0.967558805,-0.047578749,0.587367274,0.932075283
Gene_10010,2.968368308,3.014168853,1.015429536,0.022090129,0.587196511,0.932075283
Gene_5289,3.590003074,3.551548765,0.989288503,-0.015536785,0.587475995,0.932075283
Gene_58508,4.111398578,4.09546269,0.996123974,-0.005602789,0.58749003,0.932075283
Gene_55290,1.939848372,1.97201354,1.01658128,0.023725569,0.587205835,0.932075283
Gene_64753,3.095386369,3.017058738,0.974695362,-0.036976715,0.587388433,0.932075283
Gene_25821,2.876574651,2.896189797,1.006818925,0.00980424,0.58767883,0.932150589
Gene_107987399,2.353939021,2.26924896,0.964021982,-0.052862052,0.587713172,0.932150589
Gene_6129,3.580385637,3.640728605,1.016853762,0.024112214,0.587782082,0.932179294
Gene_284434,2.865274408,2.933831046,1.023926727,0.034112478,0.587956656,0.93229497
Gene_101927572,2.913899571,2.832323045,0.972004345,-0.040965332,0.587930698,0.93229497
Gene_55206,3.538796045,3.510959153,0.992133796,-0.011393404,0.588015112,0.932307082
Gene_90835,1.606046519,1.572792658,0.979294584,-0.03018519,0.588141622,0.932427082
Gene_152110,2.450689074,2.377981993,0.970331985,-0.043449666,0.58825723,0.932469798
Gene_6617,2.136357531,2.192244815,1.02616008,0.037255808,0.588321046,0.932469798
Gene_4292,3.426330826,3.404946543,0.993758839,-0.009032308,0.588316272,0.932469798
Gene_27289,2.061139922,2.115020927,1.026141362,0.037229492,0.58845618,0.93260341
Gene_78999,1.783024097,1.846998491,1.035879714,0.050856487,0.58866875,0.932779141
Gene_54984,2.308498985,2.343671742,1.015236202,0.02181542,0.588665726,0.932779141
Gene_60436,1.097969207,1.05797823,0.963577324,-0.053527653,0.58874386,0.932817589
Gene_389715,1.578403058,1.49395466,0.94649757,-0.079329292,0.588889588,0.932925322
Gene_81490,2.649354882,2.694549092,1.017058572,0.024402765,0.588951711,0.932925322
Gene_7690,2.559313266,2.598029996,1.015127781,0.02166134,0.588964411,0.932925322
Gene_3556,2.366524212,2.438141648,1.03026271,0.043012262,0.589068669,0.932955041
Gene_90668,2.724375555,2.638246333,0.968385702,-0.046346317,0.589084879,0.932955041
Gene_105371452,1.07045684,1.013639211,0.946922074,-0.07868239,0.590695534,0.933001976
Gene_4920,1.264829891,1.346730886,1.064752577,0.090518221,0.590054522,0.933001976
Gene_57553,3.572847392,3.533351394,0.988945512,-0.01603706,0.589441299,0.933001976
Gene_81558,1.469362174,1.540010494,1.048080943,0.067750141,0.589179679,0.933001976
Gene_55695,2.294859001,2.330190291,1.015395843,0.022042259,0.590340003,0.933001976
Gene_9134,2.484612316,2.397939748,0.965116261,-0.05122535,0.589745354,0.933001976
Gene_163786,2.286170033,2.244421454,0.981738638,-0.026589099,0.590529193,0.933001976
Gene_55916,1.844616825,1.781053756,0.965541316,-0.050590101,0.590091187,0.933001976
Gene_9542,2.344332129,2.383534079,1.016722012,0.023925277,0.590785032,0.933001976
Gene_25912,3.231199585,3.252790682,1.006682069,0.009608122,0.589430711,0.933001976
Gene_51491,2.305405227,2.280466248,0.989182388,-0.015691541,0.590380174,0.933001976
Gene_128989,2.632121652,2.596615267,0.986510356,-0.019593899,0.589979534,0.933001976
Gene_1513,2.38077427,2.350411464,0.987246668,-0.018517502,0.590380747,0.933001976
Gene_3667,2.459512771,2.54781808,1.035903578,0.050889723,0.590454506,0.933001976
Gene_54758,2.625788193,2.588228763,0.985695941,-0.02078541,0.590144211,0.933001976
Gene_158471,4.054999929,4.016697854,0.990554359,-0.013691947,0.589916861,0.933001976
Gene_29063,2.506964701,2.471624705,0.985903273,-0.020481984,0.589956071,0.933001976
Gene_3421,2.754934883,2.714683106,0.985389209,-0.021234422,0.590437928,0.933001976
Gene_152926,3.080454095,3.118275095,1.012277735,0.017605172,0.590258523,0.933001976
Gene_105377771,2.383097437,2.335712651,0.980116303,-0.028975141,0.59066053,0.933001976
Gene_149465,1.489882904,1.584245835,1.063335804,0.088597275,0.590085422,0.933001976
Gene_22827,2.780080157,2.74647358,0.987911652,-0.017546066,0.590741338,0.933001976
Gene_338328,2.728107772,2.803472674,1.027625339,0.03931437,0.590053426,0.933001976
Gene_23220,2.869815083,2.79384141,0.973526631,-0.03870765,0.589220334,0.933001976
Gene_5380,2.974516531,2.938051509,0.987740858,-0.017795507,0.590221737,0.933001976
Gene_10438,2.10159471,2.047063227,0.974052331,-0.037928811,0.590691661,0.933001976
Gene_29909,1.902057121,1.966136486,1.033689506,0.047802902,0.590598042,0.933001976
Gene_4152,3.297491667,3.334741005,1.011296264,0.016205704,0.590792759,0.933001976
Gene_57563,2.745514097,2.786140338,1.014797317,0.02119161,0.59068227,0.933001976
Gene_1964,3.031137258,2.985579016,0.984969918,-0.021848431,0.590043229,0.933001976
Gene_64130,1.975291302,1.929513292,0.976824679,-0.033828445,0.590747842,0.933001976
Gene_11282,2.688416806,2.743174021,1.02036783,0.029089319,0.590561491,0.933001976
Gene_6647,4.319927218,4.283142988,0.991484989,-0.012337165,0.590328218,0.933001976
Gene_7008,2.403653986,2.456800613,1.022110764,0.031551547,0.590898127,0.933007749
Gene_100126784,1.88604102,1.938390888,1.027756484,0.039498474,0.590884766,0.933007749
Gene_4535,3.221336443,3.276567481,1.01714538,0.024525897,0.59108887,0.93306801
Gene_474383,1.9172406,1.98629279,1.036016445,0.051046904,0.591075241,0.93306801
Gene_10750,1.72114649,1.780874077,1.03470221,0.049215616,0.591062233,0.93306801
Gene_79596,2.459378641,2.405181126,0.977962923,-0.032148324,0.591195883,0.933156644
Gene_6483,1.813763375,1.882798687,1.038061918,0.053892499,0.591261327,0.933179654
Gene_79955,2.611779894,2.552238754,0.977202849,-0.033270025,0.591638006,0.933295257
Gene_27327,3.703640046,3.672051021,0.991470817,-0.012357787,0.591602014,0.933295257
Gene_126129,2.663654512,2.604294673,0.977714888,-0.032514273,0.591500819,0.933295257
Gene_664618,2.343955522,2.39080242,1.019986257,0.028549714,0.591489017,0.933295257
Gene_80115,1.762566022,1.69752667,0.963099622,-0.054243058,0.591639804,0.933295257
Gene_101929141,3.11971683,3.07564933,0.985874519,-0.020524061,0.591472868,0.933295257
Gene_767578,1.000151072,0.917308045,0.917169486,-0.124739737,0.591813242,0.933369143
Gene_389668,2.155641758,2.098802033,0.973632109,-0.038551347,0.591894549,0.933369143
Gene_92558,2.527328457,2.457494911,0.972368631,-0.040424743,0.592092376,0.933369143
Gene_114990,1.684987673,1.76923277,1.049997456,0.070385832,0.592071501,0.933369143
Gene_3827,0.858235415,0.940108368,1.095396846,0.131453632,0.592188537,0.933369143
Gene_51611,2.356757746,2.318501851,0.983767574,-0.023610591,0.592048451,0.933369143
Gene_10482,3.000039303,3.045284416,1.015081507,0.021595574,0.591751752,0.933369143
Gene_55603,1.376601874,1.434776372,1.042259494,0.059714514,0.592135693,0.933369143
Gene_23548,2.524553643,2.465642566,0.976664755,-0.034064659,0.591930815,0.933369143
Gene_403323,1.801944322,1.71697815,0.952847504,-0.069682754,0.592195401,0.933369143
Gene_79104,1.306031581,1.237512815,0.94753667,-0.077746318,0.59225514,0.933383111
Gene_80763,2.585115191,2.518216325,0.974121514,-0.037826346,0.59239596,0.933444669
Gene_29058,2.670894556,2.648918424,0.991771996,-0.011919606,0.592349673,0.933444669
Gene_26227,3.640847682,3.687919085,1.012928693,0.018532617,0.592468612,0.933478972
Gene_80007,2.468682574,2.429296392,0.984045668,-0.023202825,0.592629547,0.933638418
Gene_57506,2.75791481,2.808619117,1.018385015,0.026283097,0.592926044,0.933638418
Gene_55333,1.819688086,1.848688933,1.015937263,0.022811314,0.592800335,0.933638418
Gene_339751,2.114867741,2.14174968,1.012710931,0.018222429,0.592893906,0.933638418
Gene_10300,2.687439157,2.630525482,0.978822339,-0.030881067,0.592910646,0.933638418
Gene_256536,1.802304665,1.721819336,0.955343106,-0.065909133,0.592840171,0.933638418
Gene_100505716,1.94734223,1.905644431,0.978587329,-0.031227492,0.592811853,0.933638418
Gene_191,2.886054858,2.915054952,1.010048352,0.014424357,0.593718717,0.933665279
Gene_2037,3.786410292,3.804565929,1.004794947,0.006901114,0.594974483,0.933665279
Gene_166378,2.78172743,2.739554933,0.984839458,-0.02203953,0.595525016,0.933665279
Gene_605,2.243586977,2.198529143,0.979917055,-0.029268457,0.596055347,0.933665279
Gene_9587,1.786145924,1.748065482,0.978680106,-0.031090721,0.596197707,0.933665279
Gene_51018,2.476498539,2.438678266,0.984728328,-0.022202333,0.594189061,0.933665279
Gene_2962,2.858765424,2.904516309,1.016003721,0.022905686,0.593332924,0.933665279
Gene_119437,2.542864524,2.605097136,1.024473428,0.034882565,0.595031916,0.933665279
Gene_9053,3.787869121,3.76645761,0.994347347,-0.008178191,0.595537774,0.933665279
Gene_102724560,2.866691508,2.933017124,1.023136642,0.032998834,0.595350716,0.933665279
Gene_4802,2.709814748,2.738645241,1.010639285,0.015268166,0.595063657,0.933665279
Gene_491,3.632848489,3.54527381,0.97589366,-0.035204144,0.595225679,0.933665279
Gene_101929388,1.344428131,1.455322366,1.082484316,0.114346121,0.594207,0.933665279
Gene_112858,2.142968709,2.122493891,0.990445582,-0.013850383,0.595038256,0.933665279
Gene_693155,1.408130587,1.350696805,0.959212745,-0.060077267,0.596200193,0.933665279
Gene_10294,3.075531521,3.02785089,0.984496783,-0.022541603,0.595785541,0.933665279
Gene_100499483,2.708476393,2.674243573,0.987360857,-0.018350643,0.593374466,0.933665279
Gene_284385,1.332736181,1.377609757,1.033670262,0.047776043,0.594942026,0.933665279
Gene_1180,1.132893533,1.209521156,1.067638856,0.094423717,0.595775839,0.933665279
Gene_2309,2.859759621,2.910007276,1.017570587,0.025128875,0.593546787,0.933665279
Gene_5934,3.371391567,3.387850208,1.004881854,0.00702589,0.595366948,0.933665279
Gene_6919,2.70857132,2.668979515,0.985382772,-0.021243846,0.59467615,0.933665279
Gene_10445,2.616720661,2.59085565,0.990115487,-0.014331285,0.596088361,0.933665279
Gene_51564,2.579970113,2.644159817,1.024880018,0.035455025,0.594409846,0.933665279
Gene_5314,0.897727869,1.051135584,1.17088443,0.227598684,0.594232974,0.933665279
Gene_9218,3.381019909,3.416175325,1.010397873,0.014923507,0.593647269,0.933665279
Gene_54487,2.702173388,2.676059166,0.990335845,-0.014010237,0.596078251,0.933665279
Gene_284252,2.154702901,2.200588978,1.021295779,0.030400748,0.593429978,0.933665279
Gene_93183,2.57862262,2.549145645,0.988568713,-0.016586847,0.595772674,0.933665279
Gene_10161,2.41624709,2.473570669,1.023724221,0.033827122,0.595217921,0.933665279
Gene_79735,2.947496702,3.007178326,1.020248241,0.028920224,0.594044053,0.933665279
Gene_100033421,2.327418677,2.276950078,0.978315634,-0.031628098,0.593489908,0.933665279
Gene_8048,0.982875632,1.046537307,1.064770834,0.090542959,0.596181342,0.933665279
Gene_6498,3.041481704,3.108086799,1.021898897,0.031252468,0.596107027,0.933665279
Gene_220416,2.448345558,2.387072463,0.974973673,-0.036564832,0.594349854,0.933665279
Gene_100033454,1.673697048,1.716846406,1.025780866,0.036722565,0.59467716,0.933665279
Gene_2738,2.248751207,2.287925472,1.017420453,0.024916002,0.594178774,0.933665279
Gene_51163,2.49176056,2.433024031,0.976427699,-0.034414873,0.595605255,0.933665279
Gene_100422985,1.724157354,1.791606157,1.039119865,0.055362083,0.593375556,0.933665279
Gene_57176,2.851388162,2.798159544,0.981332384,-0.027186224,0.595739403,0.933665279
Gene_1438,2.888939032,2.955963741,1.023200458,0.033088815,0.59513373,0.933665279
Gene_283687,1.20180836,1.241683033,1.033178895,0.047090079,0.594490026,0.933665279
Gene_105372859,1.131968825,1.053733039,0.930885211,-0.103324817,0.593269054,0.933665279
Gene_51309,2.365526326,2.401197826,1.015079731,0.02159305,0.594661342,0.933665279
Gene_51287,1.661560415,1.699370619,1.02275584,0.032461775,0.593681967,0.933665279
Gene_137209,2.060122064,2.009482657,0.97541922,-0.035905695,0.596015183,0.933665279
Gene_56113,2.597784385,2.64358755,1.017631627,0.025215414,0.595184225,0.933665279
Gene_4077,3.469964177,3.456893631,0.996233233,-0.005444556,0.595812418,0.933665279
Gene_5339,4.026837593,4.114900827,1.02186908,0.031210373,0.593554456,0.933665279
Gene_55650,2.382585684,2.417469803,1.014641286,0.020969771,0.593987103,0.933665279
Gene_57608,2.783683132,2.868200008,1.030361529,0.043150633,0.59370271,0.933665279
Gene_94015,3.322469624,3.26698668,0.983300692,-0.024295437,0.593871706,0.933665279
Gene_6712,3.495333589,3.398360052,0.972256286,-0.040591438,0.594621093,0.933665279
Gene_677766,3.937358008,3.880498346,0.98555893,-0.020985957,0.593847354,0.933665279
Gene_147991,3.078014463,3.032225065,0.985123722,-0.02162317,0.595289431,0.933665279
Gene_146223,2.599583339,2.648180744,1.018694305,0.026721186,0.594751894,0.933665279
Gene_10572,1.727004418,1.770985262,1.02546655,0.036280433,0.594279332,0.933665279
Gene_23585,2.76968783,2.805920822,1.013081977,0.018750919,0.59417248,0.933665279
Gene_11031,3.189614832,3.223942626,1.010762363,0.01544385,0.593617328,0.933665279
Gene_23233,3.684757644,3.645529089,0.98935383,-0.015441519,0.59573143,0.933665279
Gene_54537,3.442032049,3.414868455,0.992108268,-0.011430525,0.593261438,0.933665279
Gene_11042,3.365887255,3.338627342,0.991901121,-0.011731784,0.593797678,0.933665279
Gene_26469,2.215049741,2.249910191,1.015737999,0.022528319,0.593041369,0.933665279
Gene_9562,2.497518941,2.525796764,1.011322366,0.016242939,0.595115877,0.933665279
Gene_5682,2.81973905,2.779197439,0.985622212,-0.020893326,0.596406004,0.93382816
Gene_7051,1.985871671,1.89437696,0.953927179,-0.068048958,0.596380933,0.93382816
Gene_29082,2.864923208,2.893431869,1.009950934,0.014285204,0.59651735,0.933922794
Gene_57184,2.28238988,2.305403703,1.010083213,0.014474151,0.59696967,0.933924198
Gene_100289511,2.761594142,2.722959371,0.986009975,-0.020325853,0.596805652,0.933924198
Gene_110091776,1.600374894,1.454930172,0.909118343,-0.137459988,0.597451369,0.933924198
Gene_730159,1.187737194,1.256804013,1.058149917,0.081544041,0.597585749,0.933924198
Gene_24139,3.253485107,3.195916367,0.982305516,-0.025756294,0.597251817,0.933924198
Gene_145567,3.173825801,3.12146919,0.983503628,-0.02399772,0.597972051,0.933924198
Gene_57544,2.969415259,2.920303014,0.983460634,-0.024060789,0.597585869,0.933924198
Gene_2139,2.40077675,2.448369091,1.019823726,0.028319808,0.597947447,0.933924198
Gene_3012,2.470304334,2.428347033,0.983015331,-0.024714178,0.597481598,0.933924198
Gene_79031,2.761876993,2.720832246,0.985138821,-0.021601058,0.597627702,0.933924198
Gene_259292,2.232092449,2.184622233,0.978732863,-0.031012953,0.597810805,0.933924198
Gene_10739,1.759680919,1.677760391,0.953445805,-0.068777158,0.597137931,0.933924198
Gene_101927969,1.032841534,1.167835253,1.130701288,0.177217844,0.596970544,0.933924198
Gene_57003,3.450056169,3.426708453,0.993232656,-0.009796399,0.596768432,0.933924198
Gene_221143,2.002105229,1.967155261,0.982543391,-0.025406973,0.597805096,0.933924198
Gene_10985,3.296726213,3.330147769,1.010137801,0.014552117,0.596770189,0.933924198
Gene_6165,3.720727605,3.768944956,1.012959119,0.018575951,0.597615301,0.933924198
Gene_100036563,1.514371686,1.590492219,1.050265423,0.070753972,0.59760496,0.933924198
Gene_84305,2.033470978,2.010119821,0.988516602,-0.016662899,0.59780187,0.933924198
Gene_57188,2.788361654,2.831236209,1.015376253,0.022014425,0.597084791,0.933924198
Gene_26995,2.86207008,2.832626481,0.989712481,-0.014918622,0.597138592,0.933924198
Gene_2775,3.464218363,3.510518827,1.013365342,0.019154394,0.597534718,0.933924198
Gene_6942,3.189607483,3.15167822,0.988108486,-0.017258649,0.596642658,0.933924198
Gene_55612,2.706893241,2.636772821,0.974095609,-0.037864713,0.597874803,0.933924198
Gene_101929387,1.489483141,1.452728925,0.975324182,-0.036046268,0.597953346,0.933924198
