GeneId,GSM5213623,GSM5213624,GSM5213625,GSM5213626,GSM5213627,GSM5213628,GSM5213629,GSM5213630,GSM5213631,GSM5213632,GSM5213633,GSM5213634
Gene_4353,1.15192999,1.559461564,0.837138409,1.182447696,1.397496828,0,0.749614068,1.397415158,1.705021807,1.527704127,0.688146339,1.084560083
Gene_9256,2.236657511,2.421606985,2.636879267,2.577876207,2.641013508,2.49973419,2.59355853,2.611177912,2.744671289,2.6260653,2.640634848,2.478826287
Gene_100506779,1.856650644,1.609281343,1.791908599,1.846396721,2.044865483,1.788824738,2.030290467,1.942507018,1.840982102,1.854764923,1.973341578,1.753948529
Gene_6827,2.744221055,2.734932452,2.901735372,2.771369928,2.901541813,2.780163285,2.952779441,2.8441316,2.583290814,2.622513945,2.923794358,2.827721857
Gene_54894,1.969965491,1.195701583,1.426410819,1.822281394,1.723822928,1.771851956,1.629060438,1.397415158,1.860014855,1.822243423,1.373195545,1.052766619
Gene_9110,3.027738562,3.181071807,3.182435904,3.137028446,2.991650301,3.107740054,3.114415685,3.160676696,3.277809501,3.259362186,3.08761271,3.08135045
Gene_101927688,1.199668084,1.593301437,1.348093893,1.020393276,1.230014435,1.478104552,1.171880106,1.011935417,1.293099605,1.428464231,1.682770245,1.279000543
Gene_5414,3.216492861,3.192690415,2.932966353,2.787784746,2.972666688,3.027560515,2.832028185,2.781672422,2.992379822,3.163025831,3.184451726,3.024335398
Gene_5889,2.420149272,2.586533793,2.623431669,2.623301118,2.591716282,2.717559959,2.58020634,2.535972572,2.423311158,2.279550915,2.673985007,2.590528454
Gene_22843,2.93610354,3.029642997,3.017547875,3.048377683,3.149988079,3.217695893,3.222947365,3.205382297,3.145773621,3.040405971,3.079510171,3.184749118
Gene_4591,3.329571581,3.361531486,3.449340584,3.454985043,3.418171207,3.476966645,3.488015528,3.406723739,3.57172914,3.485700032,3.413431854,3.422733145
Gene_348235,2.492655313,2.484501725,2.437891069,2.570190443,2.578178772,2.484350493,2.562525144,2.399240782,2.452825572,2.441564636,2.706061498,2.698360681
Gene_55771,1.462773898,1.10565571,1.129685323,0.461821713,1.430919215,1.2803347,1.393607935,1.255533718,1.326157226,0.434785327,1.101430302,1.01846049
Gene_55181,2.072051475,2.234104455,2.383434476,2.220017645,2.261991957,2.384148755,2.268897798,2.459188028,2.189671002,2.477867469,2.448373852,2.234704106
Gene_284161,2.454155824,2.373069242,2.445958073,2.469680566,2.355566235,2.460202296,2.556202454,2.620932392,2.64552233,2.361615134,2.696571977,2.728613952
Gene_388403,2.949979772,2.897630157,3.059820334,3.032625088,2.997798145,3.048806643,3.026899167,3.127174871,3.121988197,3.057764549,3.048520032,3.108873795
Gene_79665,2.886049306,2.851664459,2.856704064,2.738812692,2.914410723,2.903503906,2.771468413,2.833915793,3.012500703,2.966314508,2.873124325,2.873414768
Gene_1213,3.920011815,3.970199515,3.980417147,3.907948238,3.932975065,4.029335471,4.090714333,4.135841404,3.825157761,3.869498746,3.940912986,4.000279243
Gene_51651,2.490346539,2.669096487,2.79943131,2.91887894,2.961908183,2.86568718,3.003665119,2.931387249,2.310621086,2.320736135,2.741564233,2.857678953
Gene_81671,3.095394171,3.121676598,3.020599075,2.998055656,2.949903716,3.169896023,3.081731357,3.213057035,2.958111917,2.951523857,3.118163485,3.135302204
Gene_51174,1.825695044,1.461144201,1.646525752,1.375734063,1.476674994,1.941602757,1.109778699,1.606748812,1.860014855,1.774707409,1.496504397,1.826331571
Gene_6198,2.587438653,2.696896113,2.711083423,2.754310233,2.709656609,2.645932278,2.607220883,2.765843061,2.760177326,2.579438625,2.709361843,2.747671999
Gene_51136,2.118047498,1.667899234,1.826527253,1.748098661,2.192665903,1.917529932,1.785610524,1.867365153,2.12391668,1.66044094,2.149882554,1.633723053
Gene_653645,1.410406696,0.991921488,1.269947565,0.825326344,1.203687194,0.756919703,1.208838998,1.383754092,1.506011068,1.054158408,1.577845703,0.553029658
Gene_101927755,1.410406696,0.991921488,1.052214001,0.882896656,1.300591433,1.079134303,0.88068445,0.977971074,0,0.647648122,1.505359252,1.578401608
Gene_63897,2.504018585,2.535728453,2.398976151,2.342434198,2.092963753,2.521833879,2.26735235,2.409824391,2.425848764,2.251150485,2.321614904,2.448081988
Gene_653653,0.880478823,1.270245713,1.129685323,1.058002505,1.397496828,1.541351187,1.36981524,1.514574323,1.013639848,1.33558365,1.808367347,1.842687833
Gene_100996660,1.199668084,0.733024829,1.550266732,0.979215691,1.777697292,1.079134303,1.062821988,1.21654566,0,0,1.841937271,1.084560083
Gene_762,2.834734639,2.869261014,2.931848824,2.990546449,2.693266227,2.814957049,2.913347429,3.025433167,2.799365424,2.91944081,2.784639779,2.817636724
Gene_84669,2.995688529,3.044868976,3.090646417,3.133106493,2.882632306,2.979171928,3.063552475,3.146291594,2.993065756,3.036986748,2.949443099,3.024335398
Gene_10513,2.953181328,2.938458498,2.948317116,2.935911234,3.026072042,3.043900254,3.045612386,3.021615989,3.289394709,3.043122099,2.930761546,3.017591923
Gene_8493,1.946316683,1.593301437,1.646525752,1.557252766,2.08590196,1.788824738,1.522821344,1.581090653,1.484446974,1.569940953,0.908897736,0.84532147
Gene_54828,2.417419681,2.621463665,2.614229556,2.517241718,2.473756157,2.705629368,2.666668999,2.518011315,2.765996811,2.832006748,2.33995624,2.629815259
Gene_342538,1.903793662,1.984542923,1.994037818,2.063398449,2.028926438,1.971755135,2.032954603,2.047548962,1.887085924,1.988540786,2.034474734,2.047811316
Gene_83990,1.317696362,1.362468562,0.239076468,0,1.230014435,1.48930616,0.365403379,0.85647248,1.074532252,1.904078872,0.554442957,1.141915546
Gene_57508,2.409126439,2.252327143,2.325699051,2.371391281,2.154877611,2.381321977,2.245117973,2.263588279,2.563476632,2.147459339,2.103804262,2.291564733
Gene_9969,2.771716706,2.69043675,2.647776024,2.582207766,2.438872717,2.740480744,2.592095064,2.726706868,2.748299058,2.76681395,2.792855378,2.563910512
Gene_339175,1.756257348,1.854461742,1.812027224,1.783395157,1.531030845,1.900706588,2.056223773,1.918875392,1.96678615,1.691947116,1.929419464,1.803518529
Gene_11011,2.644595248,2.669096487,2.637614285,2.679321431,2.574727417,2.689194311,2.596470749,2.614453809,2.612238169,2.622513945,2.55894899,2.532285894
Gene_9902,1.571333657,0.595338377,0.991638532,1.208689481,1.321779633,1.637725512,1.331487936,1.534640791,1.326157226,1.455479728,0.216470635,0.895492141
Gene_26115,2.881370438,2.992324513,2.913954701,3.075160208,2.904794967,3.01257519,2.857822898,2.946460471,2.989625203,2.994465357,2.781866342,2.729309195
Gene_1534,2.707908638,2.713254204,2.928854613,2.80360167,2.8288428,2.77902976,2.950537529,2.904622863,2.901882623,2.880880965,2.952271268,2.9377066
Gene_1636,0,1.609281343,1.022981546,1.208689481,1.531030845,1.454795446,1.258975322,0.807029864,1.437813703,1.399656093,0.46812037,1.383038528
Gene_81033,1.462773898,1.482668997,1.492739183,1.375734063,1.361286262,0.525933866,1.667680863,1.906559198,2.001747699,2.234046858,1.861672783,1.955189086
Gene_10238,3.017545088,2.712017533,2.787115346,2.785766504,2.812452411,2.89446271,2.813499211,2.793717262,3.070685635,2.924807166,2.84718391,2.892911357
Gene_51204,2.403508302,2.482405509,2.731671039,2.654500623,2.503330474,2.635791546,2.634651229,2.624932971,2.443208588,2.734981409,2.681645265,2.622770101
Gene_4215,2.089875671,1.863292651,1.78148864,1.926500874,1.968026259,2.094619936,1.514137887,1.623049004,2.26546574,1.455479728,1.781369208,1.938348303
Gene_80774,2.154649413,2.266374045,2.057106076,2.135371338,1.844642982,2.146298713,1.948168104,1.798357535,2.014980564,1.865085866,2.209226755,2.174277162
Gene_729683,1.317696362,1.522760395,1.426410819,1.590207291,1.543619585,1.510878185,1.555916581,1.324358764,1.66315503,0.9825778,1.459160957,1.815074826
Gene_92335,2.605566598,2.65237367,2.668098021,2.667088323,2.829485723,2.680737507,2.567207478,2.602039663,2.550380046,2.736355408,2.351350794,2.504050523
Gene_57003,2.705094077,2.671822074,2.732852212,2.582207766,2.718870512,2.645160573,2.730827534,2.733582782,2.676436187,2.465247679,2.57117166,2.861282368
Gene_11325,2.808838005,2.871840067,3.051122157,3.003807686,2.97588881,3.043283039,3.113313423,3.047657408,2.886390252,2.958159743,2.721252956,3.051302637
Gene_117246,2.112557435,2.279980811,1.68768147,1.796747866,1.78487575,1.85555518,2.013953049,1.80366726,1.869227315,1.5493358,2.171209268,2.034256087
Gene_5705,3.061331113,3.337567175,3.339738239,3.372004872,3.460286045,3.46391641,3.547709687,3.510339901,3.181401206,2.977479896,3.534165337,3.372040648
Gene_6603,1.86649754,1.912809722,1.152715317,0.933720957,1.567752551,1.404051126,1.171880106,1.397415158,1.755221542,0.434785327,0.46812037,0.895492141
Gene_400612,0.965797912,0.733024829,1.550266732,1.509021611,1.543619585,0.756919703,1.303918139,1.410659577,1.127927369,1.217278651,0.626419753,1.916335269
Gene_92340,1.88554584,1.871947566,1.994037818,1.890947519,1.819089277,1.87418272,1.756490001,1.741351494,2.176394725,2.032312712,1.478233932,1.747334709
Gene_3384,1.462773898,1.787039787,1.438193111,1.533806391,1.652761121,1.653162441,1.477556167,1.011935417,1.356875578,1.169405382,0.216470635,1.01846049
Gene_2081,2.228273721,2.06297347,1.631892345,1.885622264,1.504702756,1.079134303,1.703145611,1.871898857,2.040294849,1.217278651,2.031874902,1.78558622
Gene_105376843,1.912637881,1.414602874,1.269947565,1.545687785,1.68974385,1.500226098,1.258975322,1.291308203,1.56493859,1.66044094,1.295313817,1.588125177
Gene_55852,3.034403672,3.027851303,2.963837319,2.966762613,2.905873958,3.034233433,2.944718901,2.995612285,3.091939243,3.055138743,2.905347996,2.958277885
Gene_5175,2.065943721,2.073874926,1.449664176,1.748098661,2.206367088,1.826024356,1.780890689,1.493535585,2.227225653,2.09669322,0.790231473,0.553029658
Gene_11232,1.381647531,1.871947566,1.449664176,1.509021611,1.590614794,1.892044048,1.555916581,1.324358764,1.175470634,1.480912675,2.029259413,1.682787105
Gene_1655,3.585684028,3.546534704,3.478900581,3.474057456,3.609026147,3.568351698,3.505272662,3.597173354,3.567184641,3.442313565,3.491536784,3.513573323
Gene_100616387,0.774196267,1.303211045,1.252477143,1.279061313,1.300591433,1.10667779,1.131480937,1.100311702,0.752780102,0.647648122,1.200345819,1.052766619
Gene_100616408,1.410406696,1.920540254,1.797026302,1.676289144,1.612333466,1.531429212,1.522821344,1.703171392,1.526554896,0.789867379,1.449300875,1.547852186
Gene_90799,2.095658131,1.787039787,2.344849499,2.186505514,2.172727712,2.372729544,1.964018214,2.022777302,2.171877551,1.956698972,2.321614904,2.295354975
Gene_64750,2.28753012,1.854461742,1.994037818,2.1530935,1.995178204,2.051377421,2.112792411,2.082243158,2.473715406,2.392967432,2.320274684,2.118476144
Gene_109286553,2.342926338,2.336429246,2.449370011,2.517241718,2.399213905,2.524901139,2.43798263,2.375855897,2.438319039,2.291176096,2.299658676,2.461157598
Gene_101929240,1.780657809,1.576711014,1.770812518,1.863643213,1.531030845,1.361678852,1.437607279,1.623049004,1.64825181,1.735295665,1.633468988,1.858450383
Gene_374819,1.825695044,2.079224726,1.862981905,2.022380908,1.461952269,1.587821363,1.799469852,1.898149977,2.194007745,1.643787103,1.922765908,1.831852387
Gene_107985000,1.242674572,1.482668997,0.837138409,1.020393276,1.203687194,1.01817852,0.695362951,1.072803845,1.013639848,0,0.626419753,1.279000543
Gene_201283,2.605566598,2.71938528,2.609554334,2.727394344,2.46343292,2.532976145,2.714550077,2.801211806,2.522938971,2.567461786,2.840347954,2.619204196
Gene_10672,2.699409636,2.664975762,2.509570756,2.459795521,2.647899392,2.450637871,2.398624936,2.489594831,2.574396269,2.259456161,2.151865207,2.43596759
Gene_100507002,0.633172626,1.389317548,1.426410819,1.717638629,0,1.049724973,1.458040902,1.435995006,1.778300837,0.9825778,0.688146339,1.398190243
Gene_8787,1.571333657,2.089730591,2.048637949,2.056223112,2.245053636,1.766043687,1.821628997,1.80366726,1.632818943,1.980796515,2.137792719,2.009466108
Gene_8313,2.10699708,1.880433365,1.765374399,1.93614639,1.601609882,1.831087721,1.427018253,1.867365153,1.994976927,2.032312712,1.781369208,2.109885384
Gene_201134,1.571333657,1.414602874,1.567865378,1.762563279,1.68974385,1.637725512,1.555916581,1.48262125,2.001747699,0.9825778,1.861672783,2.020264103
Gene_5578,3.254368154,3.151489334,3.284122053,3.138826702,3.138157113,3.132322886,3.207410352,3.384026562,3.066075515,3.025860741,3.267392525,3.195329487
Gene_27092,1.73040393,1.826837621,1.389015344,1.124667337,1.379768831,1.883205201,0.981232322,1.195655357,1.61681739,1.260394793,0.742181538,1.733797014
Gene_9931,3.096542178,3.018168723,2.95685136,3.034150194,2.977719346,2.915687788,2.894765391,3.006002655,3.361964357,3.186518255,3.007216368,2.906056214
Gene_5718,3.348590892,3.351990367,3.561186555,3.553421695,3.391002943,3.506221842,3.608800749,3.592907412,3.467600493,3.454558664,3.445372392,3.504226264
Gene_26207,2.552770112,2.478182477,2.277989694,2.191832558,2.302736699,2.19466163,2.140611734,2.256205069,2.31390763,1.956698972,2.049755134,2.438689032
Gene_101928045,1.317696362,1.389317548,1.252477143,1.058002505,1.113517225,0.812870025,0.365403379,1.195655357,0,0,0.216470635,1.298164295
Gene_25926,2.072051475,2.207235619,2.41151576,2.358959428,2.678057691,2.348948864,2.460388836,2.401910962,2.269110888,2.102635964,2.506297381,2.324541878
Gene_2186,2.972673441,2.936985514,2.949751188,2.962743633,3.199293812,3.112242551,3.065281734,3.028588718,2.995798707,3.077593507,3.000261043,3.086874471
Gene_284018,2.504018585,2.394170934,2.359026608,2.443792494,2.478106373,2.448213486,2.563309047,2.568904167,2.714503651,2.781895967,2.542366258,2.48981654
Gene_3838,2.741632931,2.820009943,3.140233141,3.14565185,3.031754475,3.141532966,3.143166036,3.137083386,2.813065244,2.760371841,2.853520922,2.93338594
Gene_100499466,2.930258379,2.849864946,2.839517481,2.878331868,2.789119805,2.820666254,2.768548827,2.717151655,2.892480903,2.867903498,2.870863444,2.845092349
Gene_105371870,1.437379124,1.624694074,1.333549246,1.468971972,1.612333466,1.660679901,1.81290054,1.581090653,1.526554896,1.626469089,1.752580809,1.916335269
Gene_51321,3.001435086,2.966226103,2.97071268,3.018258012,2.896615932,2.92673213,3.081968674,3.018730925,2.812026619,2.909426889,3.017040308,2.914754609
Gene_22901,2.188404895,1.593301437,1.748639131,1.60065893,1.68974385,1.85555518,1.685775145,1.902374941,2.08688526,1.875167215,1.958159966,1.967404503
Gene_9120,2.193019859,2.255881691,1.935288951,2.150189573,2.113485249,2.010067444,1.954577729,1.957575997,2.46686317,2.255323178,1.817006216,2.159051976
Gene_5573,3.635997144,3.703623905,3.757875497,3.73416796,3.724305676,3.723310635,3.864033577,3.891474294,3.568644061,3.628493912,3.78826793,3.798309164
Gene_55062,1.780657809,1.362468562,1.835931782,1.020393276,1.731940657,1.39038128,1.57918141,1.741351494,1.936637647,1.608431713,1.078624601,1.682787105
Gene_54757,3.617050045,3.685972363,3.704947191,3.660615893,3.645942174,3.658811588,3.802864345,3.82758705,3.548515632,3.596384718,3.717239483,3.749035425
Gene_10351,2.488025427,2.484501725,1.567865378,1.590207291,1.999542962,1.531429212,1.661477939,1.435995006,1.840982102,2.351750429,1.652618733,1.791646301
Gene_10350,1.73040393,2.129383251,2.062661133,1.91663626,2.078723439,2.035950439,1.808469634,2.206978102,2.001747699,2.119991326,1.979268679,1.979285716
Gene_23460,2.139338986,2.199243269,2.316567277,1.981400508,2.317603899,2.317266032,2.330630896,2.391130303,2.651582834,2.655133842,2.189728334,2.293463989
Gene_10349,1.969965491,1.765684057,2.319632586,2.080834667,2.154877611,2.089097047,1.907586864,2.206978102,2.040294849,2.147459339,2.088054808,2.073714947
Gene_23461,3.223396112,3.282609993,3.412101274,3.346811459,3.248736961,3.311732938,3.333346995,3.434758276,3.324645697,3.394408311,3.328132268,3.263152117
Gene_5608,2.2984695,2.359340294,2.605619498,2.442308003,2.567741316,2.58476458,2.605802814,2.65045097,2.510626109,2.341656436,2.169313176,2.40042742
Gene_3773,2.383251948,2.259407383,1.592994413,1.392730889,1.361286262,1.202128832,1.317921773,1.776444629,1.904239083,2.152750456,1.428882599,1.815074826
Gene_3759,1.658111334,1.303211045,0.505465801,0.289606165,1.698517586,0.947248221,1.437607279,1.043435134,1.257316849,1.589612615,0.973128341,1.084560083
Gene_102606463,1.242674572,1.576711014,1.129685323,1.020393276,1.321779633,2.010067444,1.381874502,1.011935417,1.293099605,1.787088033,0.872828854,1.503459301
Gene_400618,2.118047498,1.609281343,1.286742296,1.154517727,1.490914937,1.157020378,0.220048968,1.043435134,1.66315503,1.368800395,1.478233932,1.237932912
Gene_6662,2.598405963,2.512833483,1.737112929,1.921596574,2.110131634,1.826024356,1.776118996,1.638759475,2.148558843,2.430609536,2.141860174,2.112767893
